,"1,2","1,3","1,4","1,5","1,6","1,8","1,9","1,10","1,21","1,22","2,3","2,4","2,5","2,6","2,8","2,9","2,10","2,21","2,22","3,4","3,5","3,6","3,8","3,9","3,10","3,21","3,22","4,5","4,6","4,8","4,9","4,10","4,21","4,22","5,6","5,8","5,9","5,10","5,21","5,22","6,8","6,9","6,10","6,21","6,22","8,9","8,10","8,21","8,22","9,10","9,21","9,22","10,21","10,22","21,22"
"1,2",0.9969696969700002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971212121212,0.963636363636,0.965151515152,0.9545454545450001,0.962121212121,0.978787878788,0.9439393939390001,0.9181818181820001,0.8575757575759999,0.975757575758,0.9015151515150001,0.9181818181820001,0.9287878787880001,0.963636363636,0.9469696969700001,0.975757575758,0.9030303030299999,0.925757575758,0.9303030303030001,0.956060606061,0.95,0.975757575758,0.9772727272730001,0.980303030303,0.975757575758,0.910606060606,0.9303030303030001,0.898484848485,0.962121212121,0.924242424242,0.909090909091,0.971212121212,0.9666666666670001,0.980303030303,0.9545454545450001,0.915151515152
"1,3",0.0,0.963636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.937878787879,0.922727272727,0.934848484848,0.924242424242,0.919696969697,0.925757575758,0.8969696969700001,0.893939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916666666667,0.9318181818179999,0.934848484848,0.945454545455,0.9469696969700001,0.937878787879,0.936363636364,0.9287878787880001,0.9303030303030001,0.940909090909,0.924242424242,0.945454545455,0.948484848485,0.9469696969700001,0.9590909090909999,0.9439393939390001,0.960606060606,0.960606060606,0.957575757576,0.936363636364,0.933333333333,0.933333333333,0.9393939393940001,0.9681818181820001,0.9696969696969999,0.9303030303030001,0.9530303030299999,0.975757575758
"1,4",0.0,0.0,0.980303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845454545455,0.0,0.8287878787880001,0.878787878788,0.79696969697,0.8545454545450001,0.824242424242,0.8954545454549999,0.904545454545,0.0,0.915151515152,0.9696969696969999,0.933333333333,0.9287878787880001,0.9303030303030001,0.936363636364,0.965151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666666670001,0.833333333333,0.8651515151520001,0.862121212121,0.942424242424,0.919696969697,0.975757575758,0.974242424242,0.9545454545450001,0.972727272727,0.974242424242,0.84696969697,0.8484848484849999,0.936363636364,0.962121212121,0.822727272727,0.9439393939390001,0.951515151515,0.937878787879,0.927272727273,0.9287878787880001
"1,5",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824444444444,0.677777777778,0.0,0.8933333333329999,0.7066666666670001,0.695555555556,0.646666666667,0.8266666666670001,0.8377777777779999,0.9,0.0,0.931111111111,0.9111111111110001,0.9022222222220001,0.9,0.962222222222,0.9466666666670001,0.0,0.917777777778,0.695555555556,0.7444444444439999,0.697777777778,0.9022222222220001,0.831111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.9577777777779999,0.924444444444,0.9,0.962222222222,0.935555555556,0.722222222222,0.666666666667,0.933333333333,0.9133333333329999,0.713333333333,0.94,0.935555555556,0.931111111111,0.924444444444,0.935555555556
"1,6",0.0,0.0,0.0,0.0,0.8546875,0.0,0.0,0.0,0.0,0.0,0.7953125,0.8,0.8265625,0.0,0.834375,0.8640625,0.840625,0.853125,0.8203125,0.7875,0.796875,0.0,0.7984375,0.840625,0.80625,0.8234375,0.7859375,0.828125,0.0,0.8,0.8171875,0.8140625,0.828125,0.803125,0.0,0.8359375,0.83125,0.80625,0.83125,0.80625,0.0,0.0,0.0,0.0,0.0,0.85,0.8109375,0.8296875,0.8203125,0.859375,0.865625,0.8578125,0.8203125,0.7796875,0.8171875
"1,8",0.0,0.0,0.0,0.0,0.0,0.986111111111,0.0,0.0,0.0,0.0,0.951388888889,0.8972222222220001,0.920833333333,0.958333333333,0.0,0.905555555556,0.891666666667,0.9375,0.9347222222220001,0.954166666667,0.920833333333,0.952777777778,0.0,0.905555555556,0.888888888889,0.930555555556,0.954166666667,0.876388888889,0.958333333333,0.0,0.9125,0.8875,0.936111111111,0.9458333333329999,0.961111111111,0.0,0.9,0.8875,0.925,0.9375,0.0,0.9458333333329999,0.9111111111110001,0.961111111111,0.969444444444,0.0,0.0,0.0,0.0,0.894444444444,0.916666666667,0.936111111111,0.9013888888889999,0.9111111111110001,0.9402777777779999
"1,9",0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714290001,0.0,0.0,0.0,0.954285714286,0.928571428571,0.9442857142859999,0.968571428571,0.93,0.0,0.9,0.968571428571,0.975714285714,0.96,0.952857142857,0.98,0.927142857143,0.0,0.8671428571430001,0.9514285714290001,0.954285714286,0.9442857142859999,0.968571428571,0.9514285714290001,0.0,0.9228571428569999,0.962857142857,0.9571428571430001,0.9714285714290001,0.9085714285709999,0.0,0.89,0.952857142857,0.95,0.9571428571430001,0.0,0.901428571429,0.954285714286,0.9442857142859999,0.0,0.8928571428569999,0.9442857142859999,0.925714285714,0.0,0.0,0.0,0.9028571428569999,0.905714285714,0.9471428571430001
"1,10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970422535211,0.0,0.0,0.976056338028,0.957746478873,0.953521126761,0.983098591549,0.939436619718,0.97323943662,0.0,0.980281690141,0.980281690141,0.969014084507,0.966197183099,0.971830985915,0.957746478873,0.952112676056,0.0,0.97323943662,0.970422535211,0.947887323944,0.983098591549,0.942253521127,0.961971830986,0.0,0.984507042254,0.977464788732,0.971830985915,0.916901408451,0.939436619718,0.0,0.974647887324,0.974647887324,0.970422535211,0.961971830986,0.0,0.985915492958,0.97323943662,0.943661971831,0.0,0.976056338028,0.971830985915,0.0,0.971830985915,0.971830985915,0.0,0.0,0.984507042254
"1,21",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905405405410001,0.0,0.925675675676,0.908108108108,0.9013513513510001,0.908108108108,0.845945945946,0.8824324324320001,0.9202702702700001,0.0,0.8729729729729999,0.875675675676,0.827027027027,0.8716216216220001,0.8540540540539999,0.905405405405,0.914864864865,0.0,0.8594594594589999,0.852702702703,0.8675675675679999,0.874324324324,0.852702702703,0.8864864864859999,0.0,0.825675675676,0.832432432432,0.8729729729729999,0.836486486486,0.866216216216,0.0,0.786486486486,0.85,0.8824324324320001,0.875675675676,0.0,0.85,0.889189189189,0.8675675675679999,0.0,0.8621621621619999,0.852702702703,0.0,0.860810810811,0.0,0.8716216216220001,0.0
