,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997426470588,0.974448529412,0.994761029412,0.986213235294,0.992371323529,0.997334558824,0.981066176471,0.977113970588,0.889154411765,0.9984375,0.946507352941,0.958731617647,0.957169117647,0.994209558824,0.9859375,0.997702205882,0.949632352941,0.979503676471,0.977389705882,0.990716911765,0.979319852941,0.993933823529,0.997242647059,0.999080882353,0.993106617647,0.979319852941,0.963602941176,0.951746323529,0.987867647059,0.970588235294,0.944025735294,0.995680147059,0.989705882353,0.997426470588,0.993382352941,0.976746323529
1,0.0,0.992371323529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975827205882,0.965808823529,0.978492647059,0.974172794118,0.974724264706,0.971599264706,0.978400735294,0.971323529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966911764706,0.988051470588,0.983180147059,0.988694852941,0.986764705882,0.982996323529,0.986397058824,0.976746323529,0.981801470588,0.991544117647,0.981617647059,0.978860294118,0.990441176471,0.990165441176,0.995955882353,0.992922794118,0.996323529412,0.996415441176,0.996047794118,0.992922794118,0.991727941176,0.988602941176,0.993658088235,0.997058823529,0.996507352941,0.993566176471,0.994301470588,0.999080882353
2,0.0,0.0,0.997058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930974264706,0.0,0.900735294118,0.948988970588,0.860661764706,0.885386029412,0.875183823529,0.956985294118,0.969852941176,0.0,0.956801470588,0.988419117647,0.982536764706,0.981617647059,0.992371323529,0.979595588235,0.988602941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992830882353,0.911856617647,0.922058823529,0.939705882353,0.983547794118,0.973713235294,0.994301470588,0.994944852941,0.997242647059,0.992463235294,0.993106617647,0.906525735294,0.914705882353,0.983547794118,0.984926470588,0.911029411765,0.986856617647,0.986856617647,0.992647058824,0.993658088235,0.976378676471
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765384615385,0.373317307692,0.0,0.806730769231,0.462019230769,0.413461538462,0.367307692308,0.768028846154,0.762019230769,0.948076923077,0.0,0.999278846154,0.991586538462,0.997596153846,0.994951923077,0.991826923077,0.989182692308,0.0,0.888221153846,0.488461538462,0.557451923077,0.472596153846,0.840384615385,0.836298076923,0.0,0.0,0.0,0.0,0.0,0.0,0.994711538462,0.997596153846,0.960336538462,0.989903846154,0.988461538462,0.629086538462,0.529086538462,0.962980769231,0.960096153846,0.639182692308,0.992307692308,0.988701923077,0.965384615385,0.969230769231,0.968509615385
4,0.0,0.0,0.0,0.0,0.91494140625,0.0,0.0,0.0,0.0,0.0,0.91494140625,0.90517578125,0.91611328125,0.0,0.9333984375,0.93544921875,0.90908203125,0.93193359375,0.92587890625,0.8912109375,0.87353515625,0.0,0.90048828125,0.91982421875,0.89365234375,0.90517578125,0.89033203125,0.91865234375,0.0,0.91611328125,0.9171875,0.90517578125,0.9142578125,0.89208984375,0.0,0.92607421875,0.94111328125,0.92041015625,0.911328125,0.8990234375,0.0,0.0,0.0,0.0,0.0,0.941015625,0.91162109375,0.91572265625,0.9138671875,0.92568359375,0.93671875,0.9251953125,0.89951171875,0.88671875,0.9033203125
5,0.0,0.0,0.0,0.0,0.0,0.9996875,0.0,0.0,0.0,0.0,0.98875,0.97265625,0.976953125,0.991875,0.0,0.975,0.964453125,0.977734375,0.98078125,0.990625,0.98015625,0.990546875,0.0,0.98625,0.97828125,0.97609375,0.981484375,0.9590625,0.989609375,0.0,0.97078125,0.9653125,0.97875,0.98328125,0.9875,0.0,0.969921875,0.9646875,0.97078125,0.971015625,0.0,0.98328125,0.982421875,0.9828125,0.995,0.0,0.0,0.0,0.0,0.968828125,0.98578125,0.98484375,0.97421875,0.982734375,0.975703125
6,0.0,0.0,0.0,0.0,0.0,0.0,0.995148026316,0.0,0.0,0.0,0.983141447368,0.967927631579,0.978207236842,0.9890625,0.975411184211,0.0,0.962746710526,0.988651315789,0.986595394737,0.986184210526,0.975328947368,0.994325657895,0.977796052632,0.0,0.955016447368,0.986759868421,0.977549342105,0.981085526316,0.987335526316,0.985115131579,0.0,0.965953947368,0.971381578947,0.976480263158,0.987993421053,0.974259868421,0.0,0.974588815789,0.977960526316,0.976726973684,0.988569078947,0.0,0.974917763158,0.990131578947,0.985032894737,0.0,0.966776315789,0.983881578947,0.973848684211,0.0,0.0,0.0,0.975493421053,0.972615131579,0.979769736842
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998237179487,0.0,0.0,0.995913461538,0.992548076923,0.991907051282,0.995192307692,0.989983974359,0.992467948718,0.0,0.994711538462,0.993108974359,0.994871794872,0.989342948718,0.994471153846,0.991346153846,0.991666666667,0.0,0.988541666667,0.988301282051,0.986057692308,0.99671474359,0.981490384615,0.985657051282,0.0,0.993990384615,0.997275641026,0.989342948718,0.982852564103,0.986618589744,0.0,0.986939102564,0.994711538462,0.995753205128,0.986698717949,0.0,0.996794871795,0.996233974359,0.991266025641,0.0,0.991586538462,0.996073717949,0.0,0.996554487179,0.997115384615,0.0,0.0,0.994951923077
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963913690476,0.0,0.976711309524,0.975744047619,0.972991071429,0.973288690476,0.949776785714,0.968973214286,0.984672619048,0.0,0.961681547619,0.949553571429,0.919196428571,0.95037202381,0.935342261905,0.966071428571,0.954538690476,0.0,0.941517857143,0.946354166667,0.953273809524,0.952901785714,0.94025297619,0.956101190476,0.0,0.936011904762,0.91287202381,0.940625,0.936607142857,0.953125,0.0,0.883035714286,0.945163690476,0.952455357143,0.95,0.0,0.937351190476,0.960119047619,0.956994047619,0.0,0.94337797619,0.941592261905,0.0,0.9484375,0.0,0.949404761905,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921394230769,0.834495192308,0.815925480769,0.874098557692,0.792608173077,0.810757211538,0.804086538462,0.799038461538,0.831790865385,0.0,0.8515625,0.809435096154,0.891646634615,0.858233173077,0.885276442308,0.896814903846,0.863221153846,0.0,0.889423076923,0.837920673077,0.867728365385,0.873617788462,0.880829326923,0.869050480769,0.0,0.771875,0.865625,0.880528846154,0.878605769231,0.837860576923,0.0,0.859555288462,0.847896634615,0.848137019231,0.8703125,0.0,0.879447115385,0.836778846154,0.856850961538,0.0,0.9046875,0.842067307692,0.0,0.837920673077,0.0,0.0
