,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996231617647,0.980055147059,0.993290441176,0.986856617647,0.991911764706,0.997242647059,0.980790441176,0.974356617647,0.890900735294,0.9984375,0.931709558824,0.957628676471,0.958272058824,0.994025735294,0.984099264706,0.995863970588,0.943566176471,0.975,0.975,0.992003676471,0.967463235294,0.994209558824,0.997334558824,0.998897058824,0.993933823529,0.9796875,0.960386029412,0.952481617647,0.988051470588,0.971139705882,0.943382352941,0.995680147059,0.989246323529,0.997610294118,0.993474264706,0.976838235294
1,0.0,0.992371323529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976286764706,0.967003676471,0.978033088235,0.970863970588,0.975735294118,0.9734375,0.979871323529,0.968290441176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967738970588,0.988051470588,0.986213235294,0.988235294118,0.986672794118,0.982904411765,0.986213235294,0.977022058824,0.980882352941,0.992003676471,0.982261029412,0.976930147059,0.990441176471,0.990625,0.995680147059,0.993106617647,0.996599264706,0.995588235294,0.996323529412,0.993198529412,0.991636029412,0.988694852941,0.994393382353,0.997058823529,0.996415441176,0.993658088235,0.994209558824,0.998805147059
2,0.0,0.0,0.997058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922794117647,0.0,0.900919117647,0.945863970588,0.850183823529,0.874816176471,0.871691176471,0.950459558824,0.961121323529,0.0,0.959283088235,0.988143382353,0.982996323529,0.9828125,0.994393382353,0.98125,0.988511029412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992279411765,0.9015625,0.922334558824,0.941268382353,0.981985294118,0.973988970588,0.994301470588,0.994852941176,0.997242647059,0.992922794118,0.993566176471,0.908088235294,0.915625,0.983639705882,0.985018382353,0.909834558824,0.986213235294,0.986488970588,0.992003676471,0.992371323529,0.975735294118
3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765625,0.367067307692,0.0,0.803125,0.462740384615,0.415625,0.368269230769,0.768990384615,0.767548076923,0.949519230769,0.0,0.999278846154,0.993990384615,0.997836538462,0.994951923077,0.990384615385,0.988461538462,0.0,0.881971153846,0.465865384615,0.555288461538,0.473317307692,0.839182692308,0.836057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.994711538462,0.996875,0.966346153846,0.988942307692,0.989423076923,0.627884615385,0.532451923077,0.961778846154,0.963221153846,0.637019230769,0.992548076923,0.986298076923,0.965384615385,0.967067307692,0.964903846154
4,0.0,0.0,0.0,0.0,0.91494140625,0.0,0.0,0.0,0.0,0.0,0.91533203125,0.9046875,0.91884765625,0.0,0.934765625,0.9357421875,0.910546875,0.93291015625,0.92548828125,0.88974609375,0.87529296875,0.0,0.90126953125,0.922265625,0.89296875,0.90439453125,0.890234375,0.9189453125,0.0,0.9171875,0.9173828125,0.90771484375,0.91396484375,0.89228515625,0.0,0.92451171875,0.94150390625,0.92080078125,0.91083984375,0.9056640625,0.0,0.0,0.0,0.0,0.0,0.93984375,0.91044921875,0.9177734375,0.9138671875,0.92734375,0.9359375,0.925390625,0.904296875,0.88837890625,0.905078125
5,0.0,0.0,0.0,0.0,0.0,0.9996875,0.0,0.0,0.0,0.0,0.98578125,0.972421875,0.976015625,0.98734375,0.0,0.9734375,0.96609375,0.97875,0.971328125,0.989765625,0.984765625,0.989765625,0.0,0.986171875,0.978515625,0.977265625,0.98109375,0.96140625,0.9903125,0.0,0.97109375,0.96625,0.977421875,0.98328125,0.9859375,0.0,0.97140625,0.96796875,0.972578125,0.970546875,0.0,0.984140625,0.98296875,0.982578125,0.9946875,0.0,0.0,0.0,0.0,0.97234375,0.984375,0.9821875,0.968671875,0.97703125,0.973359375
6,0.0,0.0,0.0,0.0,0.0,0.0,0.995148026316,0.0,0.0,0.0,0.982236842105,0.963733552632,0.976069078947,0.987911184211,0.978536184211,0.0,0.962911184211,0.9859375,0.9859375,0.986019736842,0.974671052632,0.992680921053,0.978453947368,0.0,0.954934210526,0.985855263158,0.983470394737,0.981085526316,0.987746710526,0.985773026316,0.0,0.973766447368,0.979440789474,0.977960526316,0.991447368421,0.974671052632,0.0,0.980509868421,0.978207236842,0.966776315789,0.989226973684,0.0,0.980509868421,0.990789473684,0.984868421053,0.0,0.966858552632,0.983552631579,0.972532894737,0.0,0.0,0.0,0.975,0.972861842105,0.978700657895
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998237179487,0.0,0.0,0.996153846154,0.992387820513,0.992628205128,0.995272435897,0.989823717949,0.990705128205,0.0,0.995753205128,0.994711538462,0.995272435897,0.988301282051,0.993028846154,0.991586538462,0.993669871795,0.0,0.990544871795,0.98766025641,0.98766025641,0.996794871795,0.983333333333,0.987580128205,0.0,0.995913461538,0.997275641026,0.991506410256,0.98125,0.986217948718,0.0,0.986698717949,0.993108974359,0.995352564103,0.989503205128,0.0,0.995272435897,0.996073717949,0.989663461538,0.0,0.989182692308,0.996634615385,0.0,0.996233974359,0.997516025641,0.0,0.0,0.995432692308
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.963913690476,0.0,0.976413690476,0.975595238095,0.976339285714,0.973586309524,0.950074404762,0.968675595238,0.98474702381,0.0,0.962053571429,0.949032738095,0.919866071429,0.950520833333,0.936011904762,0.965922619048,0.954389880952,0.0,0.939657738095,0.946428571429,0.952380952381,0.952901785714,0.94099702381,0.955803571429,0.0,0.935639880952,0.913169642857,0.940699404762,0.936755952381,0.953645833333,0.0,0.882886904762,0.944866071429,0.95193452381,0.950148809524,0.0,0.936904761905,0.960863095238,0.955952380952,0.0,0.942782738095,0.94025297619,0.0,0.947991071429,0.0,0.950074404762,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921394230769,0.835697115385,0.815985576923,0.874098557692,0.792548076923,0.810336538462,0.804266826923,0.799038461538,0.831971153846,0.0,0.851322115385,0.808233173077,0.890685096154,0.859074519231,0.886538461538,0.89609375,0.863161057692,0.0,0.889242788462,0.837560096154,0.86796875,0.873137019231,0.880949519231,0.868088942308,0.0,0.772115384615,0.867007211538,0.880649038462,0.878245192308,0.835997596154,0.0,0.859915865385,0.848978365385,0.84765625,0.871394230769,0.0,0.879387019231,0.8375,0.855528846154,0.0,0.904447115385,0.842367788462,0.0,0.838161057692,0.0,0.0
