,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-3.38966772622,-2.99640917317,-4.18343306052,-4.29761690165,-3.01828717719,-4.16757920395,-7.0683935174,-0.617811811438,-1.04768096156,-1.87962567989,-0.464075733466,2.69493917034,-3.75360517308,-3.95521772447,-1.87804889456,0.575861659252,-0.507321409497,-13.2568279492,-0.366183440115,-2.81122194618,-10.3827026896,-2.91487889312,-1.69032361684,-1.34054728666,0.174253758505,-2.59122227621,1.96128637205,4.20032012769,-0.435026292168,-0.481826018798,3.43106476149,-4.31999944373,0.532336188309,4.28289397984,1.51013646338,1.1630428499,2.6433487813,-3.62480358497,-3.50738634232,-1.85020956821,0.745570108533,0.0576228412743,-3.23611694498,-2.38777193284,-3.36771789758,-1.34973805781,-2.15149589416,-6.81871781178,-8.18576372889,-1.75054038441,-1.26999129082,-13.7239132525,-6.11926626854,-2.18886467884,-3.80722150661,-7.47387896683,-6.42531858214,-0.502953171506,-4.15899870191,-6.97417541109,-1.35935397346,-1.07718335334,2.03777517264,-3.66643230018,-0.438215526322,-3.1182130951,1.02944241212,-0.591138207145,0.191869966983,0.584332869219,1.57588152113,2.56560833867,2.15805264541,0.638606346784,-0.400260223743,5.96530440467,6.51301317472,4.00233894211,5.21321872784,3.72162205099,4.23018792773,4.18243814716,-0.647387379864,3.14616305015
2,-3.33936461775,-2.758967102,-5.21408451495,-3.68172062302,-3.09198533909,-2.33085635742,-6.2664921451,-0.47866508459,-1.41493125049,-2.1769032602,-0.222975846648,-3.82551666106,-5.12259088824,-3.6429625467,0.00510858789552,0.358325677686,0.856512819663,-7.81944682668,0.29370244886,-2.43036237833,-9.49537796087,-2.7160098503,-1.54264281463,-2.3041752627,-0.817031313759,-1.38945827851,2.18558829036,2.26594294192,-1.87434484096,-0.470871121033,3.39113677084,-5.74985842635,0.11961879315,1.7058786075,1.18327971458,6.2755719925,4.34649759897,-2.83430035939,1.77993296431,-1.70442944215,0.116342593935,-0.392321373996,-1.24101980888,-3.06671434538,-5.19013357258,-0.955057657527,-1.58927157484,-6.77540680248,-9.32150914313,-1.82475200674,-1.63551701226,-13.3209738034,-5.64567640644,-1.51511047445,-2.66730853484,-7.36773712443,-5.61969899909,-0.747471824314,-4.20009443012,-8.73984314043,-0.907261143333,-1.78188262649,2.45240585235,-3.16993050799,-0.997386989175,-2.77399682123,0.126997793097,-0.517263451926,-0.816658136282,1.25602271689,0.99746034342,2.97688241232,-3.7068988771,-0.128776575744,-0.167222057645,7.03396453096,12.629487055,4.41841188985,7.43113669853,2.92870009919,4.75708744243,3.33496233168,-0.0268430960529,2.88499419395
3,-2.64656147077,-2.62676443368,-5.04769309214,-3.61273201185,-3.48817513928,-4.16506244116,-6.8958081973,-1.15287212248,-2.42619361177,-3.40543744367,-0.46660921451,-3.3519680668,-5.18722772246,-3.7700495182,-2.13358695465,0.0304482285504,-1.13097596786,-9.13083186236,0.379170582016,-2.13360544271,-7.25131389125,-2.55469802307,0.295193633445,-0.962743879632,-0.900839848721,-2.84718079638,2.26933078556,3.76166145529,-0.243966770163,-1.08539343812,1.84301223992,-4.74816054419,3.7509010726,2.56808119395,1.39173219048,5.31272773854,5.58874421462,-3.86674823228,-2.48737809275,-1.8138931246,-0.347005763467,1.00268766713,-3.3450003668,-2.55316115891,-7.58274852957,-1.4394731252,-1.4310033338,-6.77641098119,-7.93449024541,-0.661571769556,-2.95710052486,-14.6229337106,-5.73358905559,-0.826833566147,-0.28931123404,-8.72650461474,-5.8579768491,-0.503023012643,-4.34855880579,-9.41476417032,-0.796241905359,-1.10278378913,2.57809810166,-6.02910511743,-4.50877759347,-2.94189046193,0.340495555941,0.602270070744,1.67835309164,2.01141235057,1.71819078072,2.64125157365,-2.70208822399,0.94698220569,0.0943922516084,5.69830152651,10.1189393783,1.83726391087,6.25188516918,-0.0350703192005,3.57025871669,4.62108076294,-0.0824792538646,2.68058133953
4,-2.73236617781,-2.64731181902,-3.39870819968,-3.15284142955,-3.37706337935,-2.22343138007,-6.0366495908,-0.37892313744,-1.15524326342,-1.85089735622,-0.466602250295,-3.43619463215,-4.84859261208,-3.96994764349,-1.23895512856,0.254818566184,-0.448634310071,-13.4714904241,0.336755037891,-0.560256505581,-8.28049603011,-2.69514567525,0.0239002071411,-1.43628783737,0.823625778109,-2.51981197134,1.72006889026,3.26422098077,-0.229697738606,-1.13296540062,3.31953457225,-4.42680388362,0.089075266099,2.74701948208,1.45946629246,4.87432859028,3.66819780133,-3.00788924658,-3.50407885445,-1.81862730122,-0.881390920073,-0.356378063375,-3.43352551597,-3.19410926186,-7.54597788933,-1.10139577078,-2.565133275,-7.48807219693,-7.34533585632,-1.11676590755,-2.922323429,-12.1024512403,-5.57770044454,-0.935327262157,-2.67988576327,-7.70700615822,-6.14921410877,0.185563589682,-4.30688812993,-8.37201408201,-0.171940925387,-1.04717779974,2.75999182201,-1.85977576367,-0.303413859251,-3.4751087756,0.336015000567,-0.660224648928,-0.217530640403,1.63097544824,2.95554325873,0.48885119419,3.02099450826,1.17698637658,-0.280762616182,5.48868160009,3.46979624456,3.82317011046,5.35479010919,3.64139626231,4.72150892487,7.15213835003,0.206151728294,1.0313616897
5,-3.4613787547,-2.9250524595,-5.22726442633,-2.78731295523,-2.70118199894,-2.97536119795,-9.16032452923,-0.113047700112,-0.421326226283,-1.70596471222,-0.262646377509,-3.25429040408,-5.31489528886,-3.20721319068,-1.44752981677,0.0623295212554,0.226913106273,-13.5048790741,0.485486928124,-1.8539199179,-8.9916578988,-2.08669528435,-2.10410234577,-1.92165982164,-1.4734872762,-2.84178440453,3.34752861935,1.79252196518,-0.983289578407,-1.03895425469,3.98900138478,-4.82187779257,0.0274302876396,1.43026410917,1.03307714524,2.81474395949,5.61234242608,-3.09427920813,-3.5887845457,-1.84218160968,-0.0356640873652,-0.543950987558,-3.39678166148,-2.87596580559,-5.59367741275,-0.661056601699,-2.14915339156,-8.14036672245,-6.24113196036,-0.531799563975,-2.27121871429,-12.4834945822,-4.89016789746,-1.56865669901,-3.59392442277,-5.81765888112,-5.35795153633,-0.421674041698,-3.72073562669,-9.33112492588,0.68742435663,-1.42803547663,2.67448741149,-2.8190553709,0.207175461241,-3.47689145226,0.608811481787,-0.00570500609976,0.967669766227,2.90255949169,1.46638580373,2.98275622247,-1.6978411473,1.26761337643,0.743465484121,5.60435438879,8.68424553026,4.68938243037,3.64081831934,3.62788389181,4.16868070034,4.10925206176,-1.04325009328,1.60160266118
6,-3.11113199912,-2.91184280171,-5.75095621509,-3.46244920277,-3.16757313932,-4.65617683064,-6.83234250386,-0.820414042401,-1.26136402418,-2.52515920486,-0.582337581003,-4.15041484866,-3.87990811372,-3.46132828542,-1.38843762269,0.0304600787735,-0.886842064329,-13.6164002135,0.0494593906879,-0.320262970652,-10.8100124038,-3.05651356529,0.657857671866,-1.84994175582,-0.390910244026,-2.84719575446,0.981002383844,3.97133384749,-0.267142764318,1.39162006568,2.60654303639,-3.11027421876,1.16135172291,0.172804640602,1.6353515263,0.268257662529,2.47221097149,-3.48576874696,-1.78932170779,-2.09233885603,0.165899121622,-0.977857446954,-3.47064060893,-2.81170189009,-7.22014659629,-1.08021374212,-2.69582773771,-8.15193483047,-6.09537701118,-1.77234251737,-2.41853325898,-10.1954320198,-6.19008725936,-1.24420845474,-3.33221502917,-6.00596221942,-5.43473637465,-0.606111757743,-4.39470641682,-9.16697515548,-0.186211848143,-0.318304424885,2.1094856086,-5.10274499541,0.213378695032,-3.21150632,1.58463367805,0.0748262256657,-1.64100104546,1.87534265386,1.55042597349,3.99440675358,-2.14615941795,1.62460562821,0.589430631003,6.04425493088,7.59939543156,4.31241602935,5.69148894576,2.72721197361,3.68656006383,3.66898810815,0.329365089151,2.3402041802
7,-3.43015029985,-2.47519955889,-5.63606616193,-3.82385294118,-2.46393293957,-3.79902815625,-6.14207765248,0.837775806986,-1.93669779589,-1.87963304099,-0.46659752888,-3.05734879084,-4.95820842039,-2.77595098744,-0.00894404407863,0.0391955532745,-1.07593269156,-12.5143794545,0.345403689264,-1.68566607228,-9.48893776845,-2.53029854342,0.113892569148,-2.19668735383,-0.59389492894,-2.2706406091,1.96150821034,1.67983384701,-0.596505645954,-0.48183600887,2.7355466521,-5.97032461067,-0.825375167614,3.36792761135,1.78007127889,1.19280299543,5.39164732504,-2.86819864301,-2.725776237,-2.21884946635,1.08733435315,-0.352499689465,-3.2028176279,-1.71151692092,-6.41555535491,-0.865534864577,-1.9611205443,-7.49157400446,-10.0938319676,-1.11673334579,-3.19179364641,-12.7353313567,-6.31015587561,-1.1815256548,-3.05136139612,-6.14437867017,-5.01693972721,-0.107439832192,-3.85572295634,-9.66113498903,-1.20682463993,-1.43062689469,2.11111256149,-4.33238785639,-0.318481786814,-3.60454422614,-0.0429067972344,-0.151705516131,1.04970937037,2.28394883565,2.12116760075,2.64135719172,-1.76691217592,0.28258777994,1.08780104463,5.76633370584,17.2723048154,4.16911764466,5.31348142272,3.31890388119,4.99202838984,0.573058755976,0.438308681814,2.46143527732
8,-2.96746465233,-2.78163601193,-5.29592143372,-2.89969510262,-3.43801336833,-3.89436618126,-7.23872192058,-0.928515349535,-1.33821650112,-0.929718079145,-0.427816341712,0.206605068366,-3.87931804717,-4.75354705318,-1.92428915214,-0.635484645727,-1.13091203881,-11.3967253176,-0.0781391154922,-3.7936673589,-10.140279497,-2.55990818127,-0.226172169054,-2.14790379062,-0.121121817149,-1.48195655386,1.80243329584,3.52336226784,-0.438815848879,-1.87385856506,3.45828305271,-1.5978282895,2.00255492263,2.37618177286,1.59469302905,3.35857863916,2.71204137875,-2.44782471518,-3.41494944565,-1.7188215298,-0.612269964292,-1.02007104496,-3.46349710639,-2.34403230991,-5.27746686357,-0.747474424269,-2.55243891812,-6.51930874602,-9.04764570973,-1.0927682205,-2.84875873152,-15.7044550486,-6.50317414133,-0.996212122949,-5.13661723199,-3.41294857593,-6.43517838653,-0.503048286678,-3.27376027201,-7.88653040136,-0.682343284357,-1.91819989118,1.68454159966,-1.56997101038,0.442506137411,-3.57147169436,1.46910185493,-0.56466385056,-1.31175595873,2.53832272103,1.57606769944,3.60715127955,2.96669330921,1.19086236998,-0.503923913856,6.18308674126,15.2895482343,3.33331321885,4.87910536548,3.67730497084,4.52499494272,5.78420137604,1.18924585917,2.61198248753
9,-3.35587092769,-2.64434922468,-5.00241732562,-3.50285894122,-3.80958105495,-4.27286958492,-4.88681388648,-1.04464503978,-1.22079280167,-1.43881662956,-0.609286598136,-2.55403164829,-5.12685821965,-1.13958235512,-1.01408095718,0.0623415100554,-0.380845390353,-12.558141215,0.0969582222362,-1.50346168978,-10.6808584938,-2.73265110366,-1.05909873637,-2.16501907712,-0.333092744209,-2.84308644809,1.81245282266,2.1366297411,-0.914025182846,-0.482038025322,3.39126490591,-5.05531066503,-2.12704759516,3.50510460715,1.13662673297,2.10516374812,4.12823377633,-3.28573741688,-1.70600178109,-1.30405302101,0.151508648734,-0.54400455067,-3.34180914932,-3.07101214135,-5.54353824347,-1.33121430901,-3.05642306935,-7.6816230414,-5.46965079977,-1.01055833368,-1.51896415729,-12.8216284728,-6.32609271591,-0.449370860463,-0.917200863828,-4.08452976141,-6.18975615984,-0.405491056983,-3.80865472027,-9.66000449935,-0.285544936706,-1.17878960628,1.65517195993,-2.75768128614,-0.2888371565,-3.20326253891,1.51694777086,-1.22473780978,1.45981956517,1.74074598135,2.34856786413,3.50644058226,-3.78554998598,0.454203006587,-0.179534616637,6.57058001011,12.3547952014,4.27074112528,7.28502912156,2.07094860277,5.07607733663,3.45934290493,0.260860471421,2.68716946616
