,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0.563165562275,0.312513291919,0.131939530929,-0.16996764044,-0.000100050465742,0.193621417114,0.787140837079,0.889039833989,0.992363473138,1.68768588598,0.504473289127,0.575546876064,0.845846247779,0.702117717249,-0.558080014032,0.120652306597,0.0924186307247,0.648515465783,-0.295320335808,-1.43601467969,-0.639787124525,-0.379887064056,-0.947434123374,-0.547345877323,-0.289644207061,0.0340157862883,-0.219961299011,0.101363133151,0.476381225111,0.326777345209,-0.599734076548,0.862328213147,0.976749086225
1,0.598157930432,0.364714854855,0.127907953414,-0.158947838049,0.0164524343054,0.209770649636,0.828383675341,0.896088677993,1.02291276903,1.75945192693,0.52810815573,0.560407834846,0.773479082862,0.680067341948,-0.530431023582,0.124510076877,0.116511884677,0.637056561225,-0.323256608113,-1.41356872869,-0.667765129927,-0.384970981507,-0.983259968631,-0.591704997334,-0.27813030772,0.0328121413348,-0.242682045996,0.0974265448536,0.455761212443,0.363414138411,-0.593221265799,0.830629250388,0.980002657533
2,0.598150239387,0.368663727162,0.144925488822,-0.120934798746,0.024873141731,0.15947727449,0.835313412314,0.856145922737,0.980389198004,1.75558121243,0.495410017663,0.563528490079,0.801042033254,0.651554031188,-0.568308772141,0.139996449509,0.0934004261894,0.64043766848,-0.299060901707,-1.35378270039,-0.621095175299,-0.368384988698,-0.970980205038,-0.583192685649,-0.317495458329,0.0487115300171,-0.224179009591,0.128639737017,0.468007841125,0.367588673214,-0.591326849022,0.863594996983,0.933714061832
3,0.574464282737,0.372620895794,0.142965924757,-0.19660537146,-0.0108248820156,0.17075915318,0.705459687021,0.939820220149,1.00260249447,1.80588255503,0.515135652316,0.557856463027,0.685335372162,0.669696920511,-0.559182807601,0.115839898782,0.080448946561,0.637901201312,-0.31446740477,-1.33029708866,-0.608661915418,-0.381666447233,-0.910792672658,-0.627799663535,-0.241714019306,0.0657124390991,-0.241606216008,0.12879818001,0.474930253858,0.331255259212,-0.496101614949,0.855682218047,1.0200310807
4,0.595138913995,0.358379275879,0.106993418391,-0.190933539509,0.000956303408219,0.123703810453,0.706718085534,0.731027863121,0.72095325634,1.71793553124,0.538411588128,0.550169252736,0.895548567179,0.703943777712,-0.565960783393,0.114175459188,0.0605958688287,0.664872937918,-0.309511108154,-1.31827763766,-0.508834490207,-0.376547452321,-0.650557637916,-0.446533031208,-0.232905938381,0.0258355217893,-0.226912948786,0.09720335926,0.481307522813,0.348894645769,-0.581538527799,0.874143354614,0.983408270866
5,0.605729398323,0.379664358382,0.104418800748,-0.174469735737,0.00995810386541,0.172786324508,0.87657801968,0.955129819106,0.820945497172,1.65418224724,0.5234419206,0.523603813983,0.850198508218,0.622962304068,-0.54805534554,0.11790432907,0.0836311478126,0.630354615414,-0.32816958794,-1.4073594809,-0.625427741337,-0.379751325786,-0.952135227311,-0.584827314593,-0.306357319441,0.0443949791255,-0.255762030202,0.125112154574,0.440047709768,0.354466347497,-0.508696181432,0.855362646773,0.915754390054
6,0.616536776582,0.382491475625,0.116227126068,-0.131268259776,0.00908306084194,0.0976973419433,0.725037373545,0.688735539582,0.799691757863,1.66227963082,0.542170257008,0.564914511666,0.80873111973,0.721721023676,-0.54426670536,0.118359842101,0.084278673991,0.650727840689,-0.311116762332,-1.41598138045,-0.64017723292,-0.3872340217,-0.695590961824,-0.492518871564,-0.264381439332,-0.00167235827996,-0.232653961112,0.0832146738377,0.456592969377,0.311979846874,-0.594520849418,0.858783283835,0.921073503902
7,0.546035641306,0.420360631948,0.0957354893156,-0.203600931554,-0.000560824394442,0.169216840007,0.753001623797,0.910280411484,0.853954420262,1.6686128073,0.495904091742,0.565577554168,0.761103834077,0.684011324071,-0.551794584841,0.117725688504,0.070209642626,0.633002103789,-0.306338687832,-1.28726311422,-0.563451286775,-0.395241187326,-0.873001434192,-0.517196795758,-0.297041888421,0.0211501877685,-0.23951162383,0.123032229333,0.454967633747,0.326811954168,-0.605012304937,0.859717601866,0.956211035841
8,0.613853715767,0.346778191895,0.156992613398,-0.158947838049,0.021169692921,0.0976973419433,0.840229496835,0.688735539582,1.03687694865,1.67583845741,0.547146410627,0.541549152722,0.82477127276,0.67944906784,-0.554546065296,0.125696091684,0.105277532334,0.634111108142,-0.305667029915,-1.3862634142,-0.667765129927,-0.382392538152,-0.695590961824,-0.6050881776,-0.264381439332,0.0325979696877,-0.220982108156,0.120344284063,0.468406177502,0.288015965729,-0.599696861684,0.867669825398,1.00379664789
9,0.596795606207,0.403345422539,0.112877900162,-0.147060668071,0.00817072425635,0.173980600984,0.896347377144,0.907366045876,1.00461549363,1.65017637024,0.51972559617,0.558484256101,0.806309033037,0.729243510986,-0.555776486122,0.114662301831,0.0810166187919,0.610952909727,-0.317212427966,-1.32253865208,-0.629909051518,-0.387024070554,-0.928577033714,-0.585987938742,-0.311743729828,0.0304042622623,-0.242319597347,0.103904831123,0.46101634751,0.325196964932,-0.594914257478,0.861815081893,0.937935941873
10,0.350254270574,0.292354680654,-0.059604843929,-0.191520483506,0.0377604670335,-0.0578394699686,0.402196670401,0.410413597795,0.571532250298,0.737370848747,0.255974535052,0.365329517778,0.562701397756,0.53188437247,-0.404570785603,0.180288300627,0.132872776698,0.437280410095,-0.210895186307,-0.836988805324,-0.462649741792,-0.239580100676,-0.441540044604,-0.374438233555,-0.17050772608,0.000597264512032,-0.218629201104,-0.00415534327001,0.333342891919,0.31863075666,-0.256179475701,0.468545870258,0.63861392158
11,0.365583375875,0.326504382726,-0.0705184485095,-0.182300660645,0.0496530117922,-0.0474984184834,0.424673187992,0.408789595922,0.656124677034,0.805648377484,0.292265573542,0.323134608072,0.485113837578,0.5270441746,-0.33897113855,0.178691381519,0.156372182267,0.430935892106,-0.224504296988,-0.697335745904,-0.467244822296,-0.24238416056,-0.473362023723,-0.417595257803,-0.167162240549,-0.0177668387018,-0.270553144572,-0.00689589386946,0.269980833037,0.354421956247,-0.249747678754,0.453691480863,0.648963634018
12,0.349010389027,0.348274189664,-0.0553005050371,-0.177163668758,0.0611391973424,-0.0926943956412,0.420312813082,0.405102045486,0.656461656813,0.808655531719,0.255594566322,0.367545418992,0.502194940185,0.499453564142,-0.42780201219,0.174742902991,0.143867193938,0.433970104356,-0.222427748062,-0.636543726483,-0.438788186722,-0.248155780162,-0.45851536645,-0.397791414425,-0.196864019308,0.01009712068,-0.2610135446,-0.0255642575656,0.315419688816,0.335773265459,-0.215224357727,0.443880789049,0.630218596618
13,0.28597743356,0.359801566249,-0.0410453597221,-0.205392124451,0.0248182934314,-0.0750658207182,0.407838092609,0.462085769083,0.631565654967,0.892951074825,0.269969522279,0.361697436913,0.479381656305,0.492705578714,-0.387563681849,0.172749929115,0.131479607129,0.427645578891,-0.232105064595,-0.649869545544,-0.411127551099,-0.254558713308,-0.407102212499,-0.434303518671,-0.164261863434,0.0153432760956,-0.281684185666,-0.0385859242683,0.337919370399,0.306785000833,-0.222494934467,0.442992550546,0.675054498911
14,0.36528795049,0.33584809276,-0.079460533962,-0.191287388457,0.0333855652772,-0.043868728838,0.437629589063,0.399185627238,0.565127203105,0.763138970465,0.293190492802,0.29845169222,0.577334516351,0.587710892292,-0.427951629147,0.172940766262,0.125445326092,0.43910615675,-0.22565157565,-0.644314953665,-0.409336886214,-0.258286668741,-0.348184224403,-0.381429944506,-0.162753167564,-0.0191277386987,-0.248317822871,-0.0281583538255,0.331925961743,0.333896808093,-0.212010390769,0.49913089308,0.642649802917
