,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-1.68674728446,-0.1957432412,-2.24884370378,-0.884219968031,0.0986100015702,-0.215209863313,-1.42437054835,-1.2444187401,0.161696475283,0.586373777204,0.481814438707,0.217157061515,-1.97999080301,-0.567700580159,-0.570371953404,-0.409171939103,0.576476957777,-1.84726339015,0.507941608671,-0.680234791394,-0.599860755608,0.39699447831,-1.28443132508,-1.55853817483,-1.36785692825,-1.18082497183,-2.37055616352,-0.240720035009,-0.783192632413,-0.673483096768,-1.14021534649,-0.739450595136,-1.13726275468,-0.419767922307,0.338832961412,0.849085062043,0.863915911549,0.437876665094,1.13391374508,0.675951252144,-0.152249225402,-0.902141001643,0.267972614656,1.64719358218,1.92396815614,-1.13126531837,0.109609001063,1.08708255341,0.920156288176,0.288035246707,1.07371321062,0.462741134006,-0.678448021504,0.198721153203,0.698484320959,0.94350672366,0.200232560189,0.476456527246,0.846497586707,0.590159553297,1.27396941508,-0.222182256118,0.134016079318,0.942687886106,1.54841686322,-0.00670728266234
2,-1.70852616941,-0.361609316257,-1.97127535214,-0.646155454484,-0.467157343178,-0.234564520216,-0.702819356031,-2.16266642433,-0.139904191382,0.628171076296,0.419374737069,0.258176913152,-1.57669672232,-0.418657076589,-0.732842498427,-0.843268896958,0.718563524368,-1.24949955899,0.725688054162,-0.464812443403,-0.704550328951,-0.0039410799327,-2.29123805719,-1.02801328004,-1.53175508934,-1.54534014397,-1.70596805378,-0.214444660362,-0.457671971897,-0.60790230373,-0.44500539798,-0.953492787483,-0.988091430335,-0.202163832294,0.288229120854,0.446116586285,1.07304334517,-0.0735441953533,1.34818330074,0.552143547808,0.0544919203539,-0.72817730077,-0.246568719317,0.878306029536,2.08487774351,-0.140307336333,0.178691916024,1.24119379832,0.778472578969,0.241103548674,0.991233499661,0.66467083415,-0.464598374444,0.359710289374,1.19632938159,1.41708738932,0.56613032966,-0.0308243230171,0.417555814583,1.17453882797,1.10118324427,-0.64119295437,0.294540973337,0.974719065557,1.78092827675,0.162482027046
3,-1.25519972791,-0.529821422383,-1.28018000694,-1.00835289151,-0.0789085890386,-0.269191340873,-0.856550757299,-1.31482566653,-0.0754865681104,0.83692685269,0.356944297316,0.104455114353,-1.96650306304,0.128901689314,-1.2292457364,-0.625092241377,0.910355463884,-1.12476385902,0.783706020623,-0.333219141283,-0.877462304215,0.0777553449988,-1.50961019984,-0.999956995089,-1.15679578326,-0.798150295261,-1.82379405524,-0.571497327347,-0.277001319621,-1.20860724098,-0.757050814055,-0.648740901143,-0.510992243244,-0.623469793126,0.483265571988,0.577888840896,0.364020338716,-0.61438294952,1.38820810453,0.884953582841,-0.43835377434,-0.220897352658,-0.0770772700238,1.13143620072,2.09727531823,-0.558604194789,0.126215910888,1.01133381252,0.415970794772,0.426569750019,1.08719553641,0.639912549164,-0.299194407528,0.425125942292,1.11268299564,1.08192073966,0.42332472608,0.729344670675,1.28790563402,1.18112249465,1.51503217824,-0.711751126454,-0.0607509818681,1.13447722811,1.58297230331,-0.261735680961
4,-1.06259057144,-0.309266600445,-1.43872606395,-0.507140161081,-0.544554593481,-0.375862897818,-0.657817225691,-1.63103912149,-0.417753319452,0.472260804773,0.279596340134,0.228005400233,-1.68698680037,-0.712330423309,-0.740606188649,-0.616129212401,0.411114303151,-1.54838712399,-0.335643374058,-0.794867645526,-0.240612580362,0.116686675217,-2.12021069938,-1.05613940469,-1.72493016392,-1.63717017825,-2.21230142683,-0.534321306685,-0.742938462129,-1.4367779321,-0.730890221898,-1.29281218223,-1.20017456763,-0.289562613568,0.357824070396,0.302426069795,0.957784069226,-0.471369206006,1.42797542237,1.08795303311,-0.249904741615,-0.308799384259,0.299026130282,1.10708207084,1.82775507657,-0.532823252769,-0.794607203487,1.00158089265,0.762138609439,-0.420746329511,1.1978173746,0.689897612775,-0.701204200273,-0.0295538681214,1.04841647926,1.09649077358,0.243408518693,0.359204264847,1.15767814625,0.911692727617,1.71524837706,-0.621896811543,0.795681014458,1.53314387336,1.84232632284,-0.624289894656
5,-2.03989515889,-0.622307492955,-1.26714277551,-0.718067454545,0.0971911207311,-0.131335220681,-0.626276710482,-1.69716885839,-0.221111814267,0.860134002405,0.550430949538,0.0601756610202,-1.54611244092,-0.634693760587,-0.619816423233,-0.631385562499,1.0492529529,-1.3768529515,0.341680400975,-0.409947600998,-0.896185392179,-0.167342910814,-2.07144237791,-0.952035817905,-1.66170338585,-1.31188329825,-1.95984614064,-0.368645809796,-0.888702015861,-0.415510129418,-0.5725367739,-0.835464871372,-0.593498066793,-0.138921834148,0.398074331462,0.210071696977,0.468649187632,0.547672384146,1.80242344996,0.616438231426,0.0643255260392,-0.520601447148,0.186373691579,1.13925089531,2.02271095197,-0.137155529667,-0.14039309025,1.37392809232,0.560482485555,0.0494858189006,1.24372462661,0.685925582766,-0.545000584735,0.601322690779,1.26919594981,1.40182693204,0.430077186197,0.242564569611,1.06699077976,0.951598578718,1.63392789359,-0.494663196769,0.322103506554,0.941200114037,1.23264570143,-0.359898605777
6,-1.50366864991,-0.410561345493,-1.6199117217,-0.862044258656,-0.339039172522,-0.113398402261,-0.931823917651,-1.11794322802,-0.0727684139622,0.584274153826,0.604488150406,0.223667998234,-1.90179033356,-0.543298792673,-0.428565548542,-0.757918667419,0.750173372218,-1.24304894421,-0.0617860547331,-0.567171180107,-0.294651248183,0.20626347937,-2.34839369969,-0.953022276306,-1.49559502287,-1.36173373919,-2.03648285946,-0.0273298481017,-1.01570242171,-1.01840820083,-0.172702612488,-1.26424694978,-1.06016577613,-0.361251345867,0.217222490445,0.698232542614,0.673951482359,-0.459948000205,1.20213048322,0.813812057317,0.130073484266,0.0685138039824,-0.0925035605113,1.30961628417,1.8226992407,-0.682170542756,-0.00682384511515,1.41749283819,0.880467749745,0.339359277728,0.666766036957,0.497895375106,-1.13857051671,-0.333829066517,1.43694367602,1.3116773884,0.743847356377,0.408154541244,1.0631558506,0.677905241124,1.11079126333,-0.397157045269,0.607371710134,1.77084628157,1.23146694974,0.0246495339683
7,-1.29703965959,-0.25871069408,-1.28750313518,-1.19862181514,-0.487558113408,0.182083963896,-1.22046531621,-1.42743460295,-0.269550928445,0.336859114891,0.907288997068,0.178935036687,-1.72025699983,-0.246709900907,-0.646873022107,-0.658832113233,0.263250402722,-1.3966118068,0.341103833534,-1.02607580148,-0.802757311741,0.18327861054,-1.5551165915,-0.729086204268,-1.75198733207,-1.39203456373,-2.36793849127,-0.144553418904,-1.03808184645,-1.12966795912,-0.726246592883,-0.724756653086,-1.41550908069,-0.612711732726,0.434691413194,0.519581090798,0.35539280366,-0.380286308453,1.81236859934,0.542078917157,0.0362896866842,-0.548555136547,-0.0639606994653,1.19112641094,1.48603980961,-1.0156391584,-0.244989311592,1.12084089885,1.30540419519,0.482452534457,0.905847676074,0.516764186926,-0.733660479723,0.137705291464,0.719641340198,1.1142578581,0.860174485259,0.456231475008,0.416562038928,0.653327047776,1.10744492576,-1.02981051231,0.333083327342,1.35551130892,1.9227265029,-0.468588080821
8,-1.11778832701,-0.53086510955,-1.1697544701,-0.465940060544,-0.30259281323,-0.16498854961,-0.626376095003,-1.74486829316,-0.123783848365,0.347284361675,0.516673082687,0.0908906909774,-1.84149981442,-0.50037830811,-1.03851442061,-0.349038133799,0.716313064176,-1.50512322117,0.149646277382,-0.600909959572,-0.344882944952,0.282953661211,-1.91976410944,-0.701211183076,-1.95936896252,-1.34602912845,-2.68912928653,-0.0796291795606,-1.05517066782,-1.37378197067,-0.973087597076,-0.879540592599,-1.28723958141,0.047752991786,0.728035317115,0.620823672544,0.816904438121,0.23662483325,0.704834827358,0.806887157688,-0.243371786403,-0.183897472544,0.389143939688,0.998642816364,1.7189109048,-0.727498133838,0.240622451727,1.04602579065,0.92649723408,-0.198228402641,1.06941067945,0.630352001084,-0.364367418843,0.445549032294,1.62075418574,1.40962773147,0.558675188692,0.554899901974,1.03634990144,0.613768223718,1.6998055144,-0.430077999639,0.13886870253,0.704088955069,1.78535510996,-0.545930704615
9,-1.61470012802,-0.498512007217,-1.80726125852,-0.233708772774,-0.0762357499427,-0.00666578819658,-0.428591434922,-1.84504062297,-0.227760846404,0.365600520356,0.999784244227,0.316147092791,-1.54797145098,-0.741966612108,-0.569951757049,-0.700439794276,0.376791627852,-0.981496727263,0.164796110537,-0.648232715447,-0.382355407263,0.325322842172,-2.24870169179,-0.893696950756,-1.82507441036,-1.28960143822,-1.39399835718,0.311444403422,-0.644944898939,-0.747582700334,-0.522731837582,-0.839030428436,-1.00422272815,-0.332409209722,0.476433405519,0.321746077174,0.660988826538,0.443931765814,1.02151224525,0.800085942231,-0.490744749094,0.138025580529,0.227565070132,0.84478516191,1.95796068539,-0.941227027321,-0.19082279213,1.24511997807,0.542286194858,-0.966315302621,1.20900168773,0.871715526229,-0.458640551859,0.584911352391,1.49300895107,1.29071271265,0.288271912038,0.886777371606,0.47476386086,0.794948784559,1.80233905845,-0.382764303561,0.578565864458,0.899274606014,1.77254911385,-1.42792490741
