,0,0,1,2,3,4,5,6,7,8,9,0,0,0,1,2,3,4,5,6,7,8,9,0,0
0,2_3,0.72619047619,0.761904761905,0.761904761905,0.77380952381,0.77380952381,0.72619047619,0.77380952381,0.761904761905,0.761904761905,0.738095238095,0.755952380952,0.0178571428571,0.862379807692,0.867788461538,0.884014423077,0.907451923077,0.885817307692,0.8671875,0.865985576923,0.861778846154,0.869591346154,0.888221153846,0.876021634615,0.0140477250209
1,2_4,0.702380952381,0.714285714286,0.714285714286,0.785714285714,0.738095238095,0.72619047619,0.738095238095,0.714285714286,0.72619047619,0.72619047619,0.728571428571,0.0218217890236,0.834134615385,0.843149038462,0.858173076923,0.871394230769,0.861778846154,0.844350961538,0.835336538462,0.825120192308,0.84375,0.862379807692,0.847956730769,0.0140655815164
2,2_5,0.678571428571,0.72619047619,0.75,0.72619047619,0.714285714286,0.702380952381,0.738095238095,0.702380952381,0.714285714286,0.702380952381,0.715476190476,0.0195252612701,0.823317307692,0.832331730769,0.843149038462,0.852163461538,0.854567307692,0.825721153846,0.8359375,0.818509615385,0.832932692308,0.844951923077,0.836358173077,0.0115379920277
3,2_6,0.75,0.75,0.785714285714,0.809523809524,0.77380952381,0.75,0.77380952381,0.797619047619,0.761904761905,0.77380952381,0.772619047619,0.0195252612701,0.873798076923,0.899639423077,0.8984375,0.917668269231,0.901442307692,0.875600961538,0.882211538462,0.883413461538,0.886418269231,0.897235576923,0.891586538462,0.012940084926
4,2_8,0.738095238095,0.761904761905,0.785714285714,0.797619047619,0.797619047619,0.75,0.761904761905,0.785714285714,0.75,0.761904761905,0.769047619048,0.0200622613647,0.871394230769,0.876802884615,0.881009615385,0.896634615385,0.885817307692,0.864182692308,0.859375,0.872596153846,0.870192307692,0.882211538462,0.876021634615,0.0103395079031
5,2_9,0.77380952381,0.761904761905,0.797619047619,0.833333333333,0.761904761905,0.75,0.75,0.785714285714,0.785714285714,0.785714285714,0.778571428571,0.0239282752884,0.865384615385,0.863581730769,0.884014423077,0.888221153846,0.885216346154,0.861177884615,0.867788461538,0.859975961538,0.865985576923,0.886418269231,0.872776442308,0.011019248861
6,2_10,0.738095238095,0.761904761905,0.75,0.75,0.75,0.738095238095,0.738095238095,0.714285714286,0.72619047619,0.714285714286,0.738095238095,0.0150584650484,0.852764423077,0.864783653846,0.870192307692,0.887620192308,0.878004807692,0.856370192308,0.855769230769,0.859375,0.862980769231,0.867788461538,0.865564903846,0.0102834686955
7,2_21,0.761904761905,0.77380952381,0.77380952381,0.797619047619,0.761904761905,0.72619047619,0.77380952381,0.75,0.785714285714,0.77380952381,0.767857142857,0.0186338998125,0.881610576923,0.903245192308,0.907451923077,0.912860576923,0.902043269231,0.876201923077,0.887019230769,0.879206730769,0.888822115385,0.897235576923,0.893569711538,0.0120835119998
8,3_4,0.761904761905,0.72619047619,0.785714285714,0.77380952381,0.761904761905,0.761904761905,0.77380952381,0.761904761905,0.77380952381,0.75,0.763095238095,0.0154761904762,0.84375,0.84375,0.852163461538,0.861177884615,0.844350961538,0.832932692308,0.846754807692,0.821514423077,0.8515625,0.849158653846,0.844711538462,0.0103749008604
9,3_5,0.75,0.75,0.77380952381,0.821428571429,0.809523809524,0.77380952381,0.75,0.77380952381,0.797619047619,0.761904761905,0.77619047619,0.0242810453028,0.853966346154,0.878004807692,0.879807692308,0.8984375,0.891225961538,0.861778846154,0.865384615385,0.854567307692,0.8828125,0.887019230769,0.875300480769,0.0147529631793
10,3_6,0.797619047619,0.761904761905,0.845238095238,0.845238095238,0.797619047619,0.761904761905,0.77380952381,0.797619047619,0.785714285714,0.785714285714,0.795238095238,0.0280710145775,0.880408653846,0.8828125,0.897235576923,0.903846153846,0.897235576923,0.876201923077,0.880408653846,0.868990384615,0.890625,0.888822115385,0.886658653846,0.0102664213962
11,3_8,0.821428571429,0.785714285714,0.809523809524,0.821428571429,0.809523809524,0.785714285714,0.77380952381,0.809523809524,0.821428571429,0.809523809524,0.804761904762,0.0161484047217,0.873798076923,0.876802884615,0.882211538462,0.885817307692,0.875600961538,0.864182692308,0.871995192308,0.870192307692,0.876201923077,0.877403846154,0.875420673077,0.0057331226816
12,3_9,0.738095238095,0.738095238095,0.761904761905,0.77380952381,0.77380952381,0.77380952381,0.761904761905,0.72619047619,0.75,0.761904761905,0.755952380952,0.0161922267961,0.859975961538,0.857572115385,0.867788461538,0.868990384615,0.868990384615,0.847956730769,0.856370192308,0.850360576923,0.857572115385,0.8671875,0.860276442308,0.00732211893593
13,3_10,0.785714285714,0.761904761905,0.77380952381,0.785714285714,0.809523809524,0.738095238095,0.785714285714,0.785714285714,0.77380952381,0.797619047619,0.779761904762,0.0186338998125,0.870192307692,0.879206730769,0.878004807692,0.885216346154,0.885817307692,0.861778846154,0.862379807692,0.868389423077,0.872596153846,0.885216346154,0.874879807692,0.00871207705501
14,3_21,0.797619047619,0.761904761905,0.821428571429,0.809523809524,0.809523809524,0.797619047619,0.833333333333,0.77380952381,0.785714285714,0.809523809524,0.8,0.0204817268263,0.875,0.877403846154,0.895432692308,0.90625,0.896634615385,0.875,0.887620192308,0.867788461538,0.889423076923,0.890625,0.886117788462,0.0113810438236
15,4_5,0.714285714286,0.738095238095,0.738095238095,0.75,0.761904761905,0.72619047619,0.738095238095,0.72619047619,0.75,0.714285714286,0.735714285714,0.0148690428533,0.839543269231,0.839543269231,0.859375,0.863581730769,0.858774038462,0.831129807692,0.849759615385,0.833533653846,0.840144230769,0.847355769231,0.846274038462,0.0107731470386
16,4_6,0.714285714286,0.761904761905,0.738095238095,0.785714285714,0.738095238095,0.738095238095,0.738095238095,0.714285714286,0.797619047619,0.75,0.747619047619,0.0259731240825,0.863581730769,0.871394230769,0.880408653846,0.906850961538,0.873798076923,0.873197115385,0.868990384615,0.858173076923,0.876802884615,0.881009615385,0.875420673077,0.0124445480926
17,4_8,0.77380952381,0.785714285714,0.785714285714,0.809523809524,0.785714285714,0.738095238095,0.797619047619,0.77380952381,0.809523809524,0.797619047619,0.785714285714,0.0199204768222,0.881009615385,0.884615384615,0.899639423077,0.909254807692,0.888822115385,0.886418269231,0.889423076923,0.877403846154,0.886418269231,0.889423076923,0.889242788462,0.00868405018825
18,4_9,0.75,0.785714285714,0.77380952381,0.821428571429,0.75,0.761904761905,0.75,0.797619047619,0.761904761905,0.809523809524,0.77619047619,0.0248578726403,0.873197115385,0.879206730769,0.893629807692,0.899038461538,0.887019230769,0.877403846154,0.874399038462,0.876802884615,0.881610576923,0.893028846154,0.883533653846,0.00860362027316
